瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),嚼档(%),利汲(cm),傈款樊(10盒困)
146,傈林,2022-07-31 11:00,28,0,1.1,87,,10
146,傈林,2022-07-31 12:00,26.6,.6,1.9,93,,10
146,傈林,2022-07-31 13:00,25.8,6.2,1.2,95,,10
146,傈林,2022-07-31 14:00,25.6,5.3,1.5,96,,10
146,傈林,2022-07-31 15:00,26.3,1.2,3.1,89,,10
146,傈林,2022-07-31 16:00,26.6,0,2.6,86,,9
146,傈林,2022-07-31 17:00,27.3,,2,80,,9
146,傈林,2022-07-31 18:00,26.9,0,1,82,,10
146,傈林,2022-07-31 19:00,27,0,2,83,,9
146,傈林,2022-07-31 20:00,26.9,,2.5,82,,9
146,傈林,2022-07-31 21:00,25.8,.5,1.4,90,,10
146,傈林,2022-07-31 22:00,25.9,.1,2,89,,10
146,傈林,2022-07-31 23:00,26.3,0,1.2,88,,10
146,傈林,2022-08-01 00:00,27.1,0,1.8,83,,10
146,傈林,2022-08-01 01:00,25.9,1.4,1.1,90,,10
146,傈林,2022-08-01 02:00,26.8,0,.8,85,,10
146,傈林,2022-08-01 03:00,27.2,0,1.9,84,,10
146,傈林,2022-08-01 04:00,26.3,0,1.5,90,,10
146,傈林,2022-08-01 05:00,26.7,0,3.1,85,,10
146,傈林,2022-08-01 06:00,26.8,.1,2.2,83,,10
146,傈林,2022-08-01 07:00,26.7,0,2.1,85,,10
146,傈林,2022-08-01 08:00,26.6,0,2.2,87,,8
146,傈林,2022-08-01 09:00,28.5,,2.5,80,,8
146,傈林,2022-08-01 10:00,30.1,,1.5,73,,7
146,傈林,2022-08-01 11:00,30.3,,2.7,73,,7
146,傈林,2022-08-01 12:00,31.5,,2.3,68,,5
146,傈林,2022-08-01 13:00,32.3,,1.7,66,,9
146,傈林,2022-08-01 14:00,31.1,,3.2,67,,8
146,傈林,2022-08-01 15:00,30.4,,3.2,67,,10
146,傈林,2022-08-01 16:00,30.3,,2.7,69,,9
146,傈林,2022-08-01 17:00,30.4,0,1.6,69,,8
146,傈林,2022-08-01 18:00,30.1,,1.9,72,,9
146,傈林,2022-08-01 19:00,28.7,0,3.2,79,,7
146,傈林,2022-08-01 20:00,28.7,,2.6,79,,9
146,傈林,2022-08-01 21:00,28.9,,2.1,78,,10
146,傈林,2022-08-01 22:00,28.3,,2,80,,9
146,傈林,2022-08-01 23:00,28.5,,1.7,75,,9
146,傈林,2022-08-02 00:00,27.4,0,3.3,81,,10
146,傈林,2022-08-02 01:00,27.8,,1.5,78,,7
146,傈林,2022-08-02 02:00,27.8,,1.3,78,,8
146,傈林,2022-08-02 03:00,26.4,.3,1.4,87,,10
146,傈林,2022-08-02 04:00,25.6,1,1.6,94,,10
146,傈林,2022-08-02 05:00,25.8,0,1.6,92,,10
146,傈林,2022-08-02 06:00,26.1,.1,1.2,90,,10
146,傈林,2022-08-02 07:00,26.5,,1.1,87,,9
146,傈林,2022-08-02 08:00,27,,1.3,86,,9
146,傈林,2022-08-02 09:00,27.8,.2,1.3,86,,8
146,傈林,2022-08-02 10:00,28.9,0,2.1,79,,7
146,傈林,2022-08-02 11:00,30.6,,3.2,69,,6
146,傈林,2022-08-02 12:00,30.6,,3.1,68,,6
146,傈林,2022-08-02 13:00,29.9,,4.4,74,,6
146,傈林,2022-08-02 14:00,29.9,,3.7,73,,7
146,傈林,2022-08-02 15:00,29.1,0,4.5,77,,7
146,傈林,2022-08-02 16:00,31,0,2.5,69,,8
146,傈林,2022-08-02 17:00,29.7,,2.6,76,,7
146,傈林,2022-08-02 18:00,29.3,0,2.2,79,,7
146,傈林,2022-08-02 19:00,28.7,,2,80,,6
146,傈林,2022-08-02 20:00,28.7,,1.9,79,,9
146,傈林,2022-08-02 21:00,28.5,,1.4,78,,3
146,傈林,2022-08-02 22:00,28,,.2,80,,6
146,傈林,2022-08-02 23:00,27.8,,.7,78,,6
146,傈林,2022-08-03 00:00,26.8,,.5,84,,0
146,傈林,2022-08-03 01:00,26.8,,.3,83,,5
146,傈林,2022-08-03 02:00,26.8,,.4,83,,5
146,傈林,2022-08-03 03:00,26.3,,.9,85,,1
146,傈林,2022-08-03 04:00,25.8,,1,87,,1
146,傈林,2022-08-03 05:00,25.7,,1,88,,5
146,傈林,2022-08-03 06:00,25.9,,.6,87,,5
146,傈林,2022-08-03 07:00,26.6,,.9,86,,6
146,傈林,2022-08-03 08:00,28.3,,1,81,,6
146,傈林,2022-08-03 09:00,29.1,,1.1,75,,6
146,傈林,2022-08-03 10:00,29.9,,2.6,70,,5
146,傈林,2022-08-03 11:00,31,,2.4,67,,6
146,傈林,2022-08-03 12:00,31.7,,2.2,65,,8
146,傈林,2022-08-03 13:00,31.1,0,2.6,69,,7
146,傈林,2022-08-03 14:00,30.9,,2.2,72,,6
146,傈林,2022-08-03 15:00,31.7,,2.8,68,,7
146,傈林,2022-08-03 16:00,31.4,,3.5,68,,6
146,傈林,2022-08-03 17:00,31.2,,2.6,67,,6
146,傈林,2022-08-03 18:00,30.1,0,2.2,73,,8
146,傈林,2022-08-03 19:00,28,2,1.8,85,,9
146,傈林,2022-08-03 20:00,27.3,1.6,1.7,91,,10
146,傈林,2022-08-03 21:00,27.3,0,2.6,90,,5
146,傈林,2022-08-03 22:00,26.8,,1.6,92,,4
146,傈林,2022-08-03 23:00,26.8,,1.5,92,,5
146,傈林,2022-08-04 00:00,26.6,,1.4,92,,7
146,傈林,2022-08-04 01:00,26.7,,.7,91,,5
146,傈林,2022-08-04 02:00,26.5,0,.8,93,,7
146,傈林,2022-08-04 03:00,26.5,,.8,93,,7
146,傈林,2022-08-04 04:00,26.4,,.8,92,,5
146,傈林,2022-08-04 05:00,26.6,,.3,91,,7
146,傈林,2022-08-04 06:00,26.7,,.3,90,,6
146,傈林,2022-08-04 07:00,27.1,,.4,89,,6
146,傈林,2022-08-04 08:00,27.4,0,.5,87,,9
146,傈林,2022-08-04 09:00,28.1,,1.4,84,,7
146,傈林,2022-08-04 10:00,28.9,0,2.2,79,,8
146,傈林,2022-08-04 11:00,29.7,.2,2.9,78,,7
146,傈林,2022-08-04 12:00,29.5,0,3,75,,8
146,傈林,2022-08-04 13:00,30.9,,2.7,69,,7
146,傈林,2022-08-04 14:00,31.7,,2.6,66,,7
146,傈林,2022-08-04 15:00,31.9,,2.4,67,,5
146,傈林,2022-08-04 16:00,32.3,,2.2,68,,7
146,傈林,2022-08-04 17:00,30.9,,2.5,70,,7
146,傈林,2022-08-04 18:00,31,,2.8,68,,6
146,傈林,2022-08-04 19:00,29.5,,2.8,75,,4
146,傈林,2022-08-04 20:00,28.3,,2.1,79,,3
146,傈林,2022-08-04 21:00,28.1,,1.2,84,,8
146,傈林,2022-08-04 22:00,27.6,,.8,87,,1
146,傈林,2022-08-04 23:00,27.3,,1.5,88,,2
146,傈林,2022-08-05 00:00,27.3,,1,86,,1
146,傈林,2022-08-05 01:00,27,,.8,89,,1
146,傈林,2022-08-05 02:00,26.9,,.3,88,,2
146,傈林,2022-08-05 03:00,26.6,,.9,89,,8
146,傈林,2022-08-05 04:00,26.4,.1,.6,89,,8
146,傈林,2022-08-05 05:00,26.6,,1.1,86,,9
146,傈林,2022-08-05 06:00,26.6,0,.9,87,,9
146,傈林,2022-08-05 07:00,27.4,,.8,83,,9
146,傈林,2022-08-05 08:00,26.9,.1,.8,86,,9
146,傈林,2022-08-05 09:00,27.5,1.4,.2,87,,9
146,傈林,2022-08-05 10:00,28.8,,1.2,81,,9
146,傈林,2022-08-05 11:00,30.4,,2.5,75,,9
146,傈林,2022-08-05 12:00,30.3,0,3.5,76,,9
146,傈林,2022-08-05 13:00,31.6,,2.5,72,,8
146,傈林,2022-08-05 14:00,30.9,0,3.1,73,,8
146,傈林,2022-08-05 15:00,30.8,0,3,73,,7
146,傈林,2022-08-05 16:00,31.8,,3,71,,6
146,傈林,2022-08-05 17:00,31.8,,2.3,67,,3
146,傈林,2022-08-05 18:00,31.2,,1.9,69,,2
146,傈林,2022-08-05 19:00,29.3,,2.1,82,,3
146,傈林,2022-08-05 20:00,28.3,,1.4,85,,4
146,傈林,2022-08-05 21:00,28.2,,2.6,86,,8
146,傈林,2022-08-05 22:00,28.1,,1,88,,1
146,傈林,2022-08-05 23:00,27.9,,1.6,89,,3
146,傈林,2022-08-06 00:00,27.6,,1.3,90,,6
146,傈林,2022-08-06 01:00,27.4,,1.5,90,,1
146,傈林,2022-08-06 02:00,27.5,,2.3,87,,0
146,傈林,2022-08-06 03:00,27.3,,.9,86,,3
146,傈林,2022-08-06 04:00,27,,.8,86,,3
146,傈林,2022-08-06 05:00,27.1,,.5,89,,7
146,傈林,2022-08-06 06:00,27,,.8,87,,7
146,傈林,2022-08-06 07:00,27.9,,.3,84,,6
146,傈林,2022-08-06 08:00,28.8,,.6,79,,6
146,傈林,2022-08-06 09:00,29.4,,1,75,,7
146,傈林,2022-08-06 10:00,30.4,,1.8,72,,4
146,傈林,2022-08-06 11:00,30.2,,2.3,71,,6
146,傈林,2022-08-06 12:00,32.1,,2.1,64,,6
146,傈林,2022-08-06 13:00,32.6,,2.5,60,,6
146,傈林,2022-08-06 14:00,33.4,,2.4,58,,6
146,傈林,2022-08-06 15:00,32.6,,2.5,63,,6
146,傈林,2022-08-06 16:00,31.7,,2.7,68,,6
146,傈林,2022-08-06 17:00,32.6,,2.3,66,,4
146,傈林,2022-08-06 18:00,32.2,,1.2,69,,2
146,傈林,2022-08-06 19:00,31.1,,1.6,72,,3
146,傈林,2022-08-06 20:00,30.1,,2.1,75,,5
146,傈林,2022-08-06 21:00,29.2,,1.3,79,,3
146,傈林,2022-08-06 22:00,28.5,,.6,82,,3
146,傈林,2022-08-06 23:00,28.2,,.7,84,,4
146,傈林,2022-08-07 00:00,27.7,,1,89,,7
146,傈林,2022-08-07 01:00,27.3,,.7,90,,5
146,傈林,2022-08-07 02:00,28.2,,0,86,,6
146,傈林,2022-08-07 03:00,28,,.5,87,,5
146,傈林,2022-08-07 04:00,27.7,,.7,88,,7
146,傈林,2022-08-07 05:00,27.5,,.6,89,,1
146,傈林,2022-08-07 06:00,27.5,,.5,87,,1
146,傈林,2022-08-07 07:00,28,,1.3,85,,2
146,傈林,2022-08-07 08:00,28.9,,1.6,79,,1
146,傈林,2022-08-07 09:00,30.8,,1.1,75,,2
146,傈林,2022-08-07 10:00,31.4,,.9,71,,5
146,傈林,2022-08-07 11:00,31.5,,1.5,68,,6
146,傈林,2022-08-07 12:00,31.4,,1.6,72,,8
146,傈林,2022-08-07 13:00,32.7,,1.8,66,,8
146,傈林,2022-08-07 14:00,32.7,,2.4,65,,8
146,傈林,2022-08-07 15:00,33.3,,2.5,64,,7
146,傈林,2022-08-07 16:00,33,0,2.6,65,,7
146,傈林,2022-08-07 17:00,28.1,1.2,.2,84,,8
146,傈林,2022-08-07 18:00,28.7,,1.6,84,,9
146,傈林,2022-08-07 19:00,28.4,,1.4,81,,9
146,傈林,2022-08-07 20:00,27.8,,1.2,83,,9
146,傈林,2022-08-07 21:00,27.8,,1.7,83,,9
146,傈林,2022-08-07 22:00,27.8,,1.3,82,,8
146,傈林,2022-08-07 23:00,27.6,,1.3,83,,6
146,傈林,2022-08-08 00:00,27.6,,.2,84,,7
146,傈林,2022-08-08 01:00,27.2,,1.5,84,,8
146,傈林,2022-08-08 02:00,27.4,,.5,82,,9
146,傈林,2022-08-08 03:00,27.6,,.9,80,,8
146,傈林,2022-08-08 04:00,27.9,,.3,77,,8
146,傈林,2022-08-08 05:00,27.8,,.7,76,,7
146,傈林,2022-08-08 06:00,27.8,,1.1,75,,8
146,傈林,2022-08-08 07:00,28.2,,.7,74,,8
146,傈林,2022-08-08 08:00,28.3,,1.1,74,,10
146,傈林,2022-08-08 09:00,29.1,,1.2,69,,10
146,傈林,2022-08-08 10:00,29.8,,1.6,69,,9
146,傈林,2022-08-08 11:00,30.2,,3.1,65,,9
146,傈林,2022-08-08 12:00,30.7,,2,64,,9
146,傈林,2022-08-08 13:00,30.6,,3,65,,10
146,傈林,2022-08-08 14:00,30.9,,1.4,67,,10
146,傈林,2022-08-08 15:00,30.8,,2.6,66,,10
146,傈林,2022-08-08 16:00,30.5,,3.6,64,,10
146,傈林,2022-08-08 17:00,30.2,,2.6,67,,10
146,傈林,2022-08-08 18:00,29.9,,2.4,67,,9
146,傈林,2022-08-08 19:00,29.4,,1.9,68,,10
146,傈林,2022-08-08 20:00,28.9,,1.8,70,,10
146,傈林,2022-08-08 21:00,28.8,,1.3,70,,10
146,傈林,2022-08-08 22:00,28.6,,1.3,71,,10
146,傈林,2022-08-08 23:00,28.3,,1.3,72,,9
146,傈林,2022-08-09 00:00,27.9,,1.2,74,,8
146,傈林,2022-08-09 01:00,28.2,,.6,72,,10
146,傈林,2022-08-09 02:00,27.9,,1.4,72,,10
146,傈林,2022-08-09 03:00,27.7,,.7,73,,9
146,傈林,2022-08-09 04:00,27.6,0,.3,74,,9
146,傈林,2022-08-09 05:00,27.4,0,.9,75,,9
146,傈林,2022-08-09 06:00,27.1,0,.7,78,,9
146,傈林,2022-08-09 07:00,27.5,0,1.2,76,,9
146,傈林,2022-08-09 08:00,28.1,,1.1,74,,9
146,傈林,2022-08-09 09:00,28.9,,1.2,73,,10
146,傈林,2022-08-09 10:00,29.5,,2.4,70,,9
146,傈林,2022-08-09 11:00,30.1,,2.8,67,,9
146,傈林,2022-08-09 12:00,30.6,,2.5,66,,9
146,傈林,2022-08-09 13:00,31.6,,3.2,64,,9
146,傈林,2022-08-09 14:00,31.2,,4.2,66,,9
146,傈林,2022-08-09 15:00,30.8,,4.4,67,,9
146,傈林,2022-08-09 16:00,30.5,,3.4,68,,9
146,傈林,2022-08-09 17:00,30.5,,4.3,67,,8
146,傈林,2022-08-09 18:00,30.1,,3.3,66,,9
146,傈林,2022-08-09 19:00,29.5,,2.4,68,,10
146,傈林,2022-08-09 20:00,29.3,,2.8,66,,10
146,傈林,2022-08-09 21:00,28.5,,1.1,70,,10
146,傈林,2022-08-09 22:00,28.5,,2.4,71,,10
146,傈林,2022-08-09 23:00,28.4,,1.1,72,,10
146,傈林,2022-08-10 00:00,28.1,,.8,73,,10
146,傈林,2022-08-10 01:00,28.3,,2.1,71,,10
146,傈林,2022-08-10 02:00,28.3,,1.5,71,,10
146,傈林,2022-08-10 03:00,28.4,,2.8,71,,10
146,傈林,2022-08-10 04:00,28.2,,2.8,71,,10
146,傈林,2022-08-10 05:00,28.1,0,3,72,,10
146,傈林,2022-08-10 06:00,27.9,0,2.7,74,,10
146,傈林,2022-08-10 07:00,27.5,0,2,77,,10
146,傈林,2022-08-10 08:00,27.9,0,1.5,75,,10
146,傈林,2022-08-10 09:00,28,0,2.3,75,,10
146,傈林,2022-08-10 10:00,27.7,.3,1.7,79,,10
146,傈林,2022-08-10 11:00,28.1,.1,1.8,77,,10
146,傈林,2022-08-10 12:00,27.8,.5,.8,81,,10
146,傈林,2022-08-10 13:00,27.9,.4,1.1,83,,10
146,傈林,2022-08-10 14:00,29.9,0,1.6,73,,10
146,傈林,2022-08-10 15:00,29.4,0,1.6,74,,10
146,傈林,2022-08-10 16:00,29.8,0,1.9,73,,9
146,傈林,2022-08-10 17:00,29.5,0,1.7,75,,9
146,傈林,2022-08-10 18:00,29.3,0,2.2,74,,9
146,傈林,2022-08-10 19:00,28.8,0,1.4,76,,10
146,傈林,2022-08-10 20:00,29,0,1.5,74,,10
146,傈林,2022-08-10 21:00,26.1,5.9,.6,93,,10
146,傈林,2022-08-10 22:00,25.3,5.3,.3,95,,10
146,傈林,2022-08-10 23:00,25.3,5.2,0,96,,10
146,傈林,2022-08-11 00:00,25.5,.5,1.1,97,,10
146,傈林,2022-08-11 01:00,25.3,,1,96,,10
146,傈林,2022-08-11 02:00,25.7,0,.8,89,,10
146,傈林,2022-08-11 03:00,25.6,0,1.1,90,,10
146,傈林,2022-08-11 04:00,26,.1,1.3,86,,10
146,傈林,2022-08-11 05:00,26.2,0,1.5,85,,10
146,傈林,2022-08-11 06:00,26.3,0,2.9,83,,10
146,傈林,2022-08-11 07:00,26.4,0,1.8,83,,10
146,傈林,2022-08-11 08:00,26.1,.3,1.6,86,,10
146,傈林,2022-08-11 09:00,25.3,1.2,1.8,90,,10
146,傈林,2022-08-11 10:00,25.1,3.1,1.6,93,,10
146,傈林,2022-08-11 11:00,24,15.8,1.6,96,,10
146,傈林,2022-08-11 12:00,23.7,26.7,.7,97,,10
146,傈林,2022-08-11 13:00,23.9,29.1,1.4,98,,10
146,傈林,2022-08-11 14:00,24.4,14.1,.4,98,,10
146,傈林,2022-08-11 15:00,24.7,2.9,.9,97,,10
146,傈林,2022-08-11 16:00,25.2,.1,.7,95,,10
146,傈林,2022-08-11 17:00,25.2,.5,1.4,93,,10
146,傈林,2022-08-11 18:00,25.1,2,1.3,95,,10
146,傈林,2022-08-11 19:00,25.4,.2,.9,91,,10
146,傈林,2022-08-11 20:00,25.2,.4,1.5,94,,10
146,傈林,2022-08-11 21:00,26.1,,.8,88,,10
146,傈林,2022-08-11 22:00,25.8,,.8,91,,8
146,傈林,2022-08-11 23:00,26,,.9,91,,7
146,傈林,2022-08-12 00:00,26.5,0,.8,90,,10
146,傈林,2022-08-12 01:00,26,3.4,2.2,94,,10
146,傈林,2022-08-12 02:00,25.9,2.4,2.9,95,,10
146,傈林,2022-08-12 03:00,25.7,.1,1.7,95,,10
146,傈林,2022-08-12 04:00,25.2,.8,1.3,96,,9
146,傈林,2022-08-12 05:00,24.8,,.8,96,,9
146,傈林,2022-08-12 06:00,24.6,,0,94,,9
146,傈林,2022-08-12 07:00,25.1,,.5,93,,7
146,傈林,2022-08-12 08:00,25.8,,.6,90,,9
146,傈林,2022-08-12 09:00,26.8,,.4,85,,9
146,傈林,2022-08-12 10:00,27.6,,.4,81,,9
146,傈林,2022-08-12 11:00,29.1,,1.2,74,,6
146,傈林,2022-08-12 12:00,29,,1.9,71,,9
146,傈林,2022-08-12 13:00,29.1,,1.8,73,,8
146,傈林,2022-08-12 14:00,29.8,,2.2,68,,4
146,傈林,2022-08-12 15:00,30.8,,1.7,67,,7
146,傈林,2022-08-12 16:00,30.9,,.4,64,,8
146,傈林,2022-08-12 17:00,29.9,,1.1,69,,9
146,傈林,2022-08-12 18:00,29.4,,1.5,73,,6
146,傈林,2022-08-12 19:00,27.6,,1.7,77,,3
146,傈林,2022-08-12 20:00,26.4,,1.5,76,,5
146,傈林,2022-08-12 21:00,26.2,,.8,76,,4
146,傈林,2022-08-12 22:00,26.2,,.6,75,,6
146,傈林,2022-08-12 23:00,25.7,,.1,77,,8
146,傈林,2022-08-13 00:00,25.3,,1.1,83,,4
146,傈林,2022-08-13 01:00,25.2,,.5,85,,5
146,傈林,2022-08-13 02:00,25.1,,.7,85,,9
146,傈林,2022-08-13 03:00,24.7,,1,88,,10
146,傈林,2022-08-13 04:00,24.6,,1.5,89,,8
146,傈林,2022-08-13 05:00,25,,1.2,87,,6
146,傈林,2022-08-13 06:00,24.6,,1.5,89,,2
146,傈林,2022-08-13 07:00,25.3,,.3,85,,5
146,傈林,2022-08-13 08:00,26.4,,.8,82,,7
146,傈林,2022-08-13 09:00,29,,1.4,75,,9
146,傈林,2022-08-13 10:00,29.8,,.9,72,,9
146,傈林,2022-08-13 11:00,29.8,,1.4,74,,10
146,傈林,2022-08-13 12:00,29,0,1.6,80,,10
146,傈林,2022-08-13 13:00,29.6,0,1.4,78,,10
146,傈林,2022-08-13 14:00,29.1,0,1.1,73,,10
146,傈林,2022-08-13 15:00,29.1,,1.3,75,,10
146,傈林,2022-08-13 16:00,26.5,0,3,88,,10
146,傈林,2022-08-13 17:00,25.8,4.2,1.3,93,,10
146,傈林,2022-08-13 18:00,26.1,0,1.2,93,,9
146,傈林,2022-08-13 19:00,26.1,,1.3,88,,
146,傈林,2022-08-13 20:00,26,,1.2,89,,10
146,傈林,2022-08-13 21:00,26,,.8,88,,9
146,傈林,2022-08-13 22:00,26,,1.4,89,,1
146,傈林,2022-08-13 23:00,26.4,,1,87,,8
146,傈林,2022-08-14 00:00,26.3,,1.2,88,,9
146,傈林,2022-08-14 01:00,26.4,,1,87,,10
146,傈林,2022-08-14 02:00,26.3,,.8,88,,10
146,傈林,2022-08-14 03:00,26.9,0,.9,83,,9
146,傈林,2022-08-14 04:00,26.3,,1.4,87,,9
146,傈林,2022-08-14 05:00,26.6,,1.3,85,,9
146,傈林,2022-08-14 06:00,26.1,,1.5,88,,9
146,傈林,2022-08-14 07:00,27.1,,1.4,83,,9
146,傈林,2022-08-14 08:00,27.7,,.9,81,,10
146,傈林,2022-08-14 09:00,28.7,,1.9,76,,7
146,傈林,2022-08-14 10:00,29.7,,2,73,,9
146,傈林,2022-08-14 11:00,30.7,,2.3,69,,7
146,傈林,2022-08-14 12:00,31.3,,3,67,,8
146,傈林,2022-08-14 13:00,31.8,,3.5,68,,7
146,傈林,2022-08-14 14:00,31.8,,3,66,,7
146,傈林,2022-08-14 15:00,32.7,,3.4,64,,7
146,傈林,2022-08-14 16:00,32.9,,3.5,65,,6
146,傈林,2022-08-14 17:00,31.8,,3.1,65,,7
146,傈林,2022-08-14 18:00,30.8,,2.7,64,,10
146,傈林,2022-08-14 19:00,29.7,,2.1,73,,10
146,傈林,2022-08-14 20:00,29.1,,.8,74,,10
146,傈林,2022-08-14 21:00,29,,1.5,74,,9
146,傈林,2022-08-14 22:00,28.8,,2.4,74,,7
146,傈林,2022-08-14 23:00,28.3,,1.9,74,,9
146,傈林,2022-08-15 00:00,27.7,,1.6,76,,7
146,傈林,2022-08-15 01:00,27.4,,1.3,77,,7
146,傈林,2022-08-15 02:00,27.2,,1.1,78,,3
146,傈林,2022-08-15 03:00,27.2,,1.1,78,,2
146,傈林,2022-08-15 04:00,27.9,,1,75,,9
146,傈林,2022-08-15 05:00,27.9,,1.4,75,,9
146,傈林,2022-08-15 06:00,27.6,,1.3,76,,9
146,傈林,2022-08-15 07:00,28.3,,1.5,73,,9
146,傈林,2022-08-15 08:00,29.2,,1.3,73,,8
146,傈林,2022-08-15 09:00,29.8,,2.4,69,,8
146,傈林,2022-08-15 10:00,30.5,,1.6,67,,7
146,傈林,2022-08-15 11:00,30.7,,3.7,65,,8
146,傈林,2022-08-15 12:00,32.1,,3.4,62,,7
146,傈林,2022-08-15 13:00,32.4,,4.7,59,,10
146,傈林,2022-08-15 14:00,31.9,,5.2,60,,10
146,傈林,2022-08-15 15:00,31.8,,3,61,,10
146,傈林,2022-08-15 16:00,31.7,,2.3,64,,10
146,傈林,2022-08-15 17:00,30.9,,3.1,67,,10
146,傈林,2022-08-15 18:00,30.2,,3,69,,10
146,傈林,2022-08-15 19:00,29.6,0,2,71,,10
146,傈林,2022-08-15 20:00,29.4,0,2.8,71,,10
146,傈林,2022-08-15 21:00,29.3,,3.2,70,,10
146,傈林,2022-08-15 22:00,29.1,,3.5,70,,7
146,傈林,2022-08-15 23:00,29,,3.3,71,,9
146,傈林,2022-08-16 00:00,29,,4.4,73,,10
146,傈林,2022-08-16 01:00,28.8,0,4.1,74,,10
146,傈林,2022-08-16 02:00,26.3,5.6,4.3,88,,10
146,傈林,2022-08-16 03:00,25.9,19.2,2,95,,10
146,傈林,2022-08-16 04:00,24.4,20.5,4,95,,10
146,傈林,2022-08-16 05:00,24.4,38,3.8,96,,10
146,傈林,2022-08-16 06:00,23.9,30,4.1,95,,10
146,傈林,2022-08-16 07:00,23.4,1.4,1.3,94,,10
146,傈林,2022-08-16 08:00,23.9,0,1.9,93,,10
146,傈林,2022-08-16 09:00,24.3,.2,1.2,92,,10
146,傈林,2022-08-16 10:00,25.2,,1,88,,10
146,傈林,2022-08-16 11:00,25.5,0,1.4,89,,10
146,傈林,2022-08-16 12:00,26,.4,.7,89,,10
146,傈林,2022-08-16 13:00,26.5,0,1,87,,10
146,傈林,2022-08-16 14:00,26.7,0,1.4,87,,10
146,傈林,2022-08-16 15:00,26.9,.3,.4,89,,10
146,傈林,2022-08-16 16:00,26.9,.3,.5,87,,10
146,傈林,2022-08-16 17:00,26.7,.2,.3,89,,10
146,傈林,2022-08-16 18:00,26.5,.1,0,93,,10
146,傈林,2022-08-16 19:00,26.1,,.9,93,,9
146,傈林,2022-08-16 20:00,26.2,,.5,92,,7
146,傈林,2022-08-16 21:00,26.3,,.7,92,,9
146,傈林,2022-08-16 22:00,26.1,,.9,92,,7
146,傈林,2022-08-16 23:00,26,0,.5,91,,9
146,傈林,2022-08-17 00:00,25.7,,.3,92,,9
146,傈林,2022-08-17 01:00,25.3,,.8,93,,8
146,傈林,2022-08-17 02:00,25.2,,0,94,,5
146,傈林,2022-08-17 03:00,24.8,,.1,96,,5
146,傈林,2022-08-17 04:00,24.1,,1.1,96,,3
146,傈林,2022-08-17 05:00,23.8,,1.1,96,,3
146,傈林,2022-08-17 06:00,23.5,,.8,96,,6
146,傈林,2022-08-17 07:00,24.2,,0,93,,5
146,傈林,2022-08-17 08:00,25.4,,.1,88,,9
146,傈林,2022-08-17 09:00,25.4,,.8,88,,9
146,傈林,2022-08-17 10:00,26.3,0,.5,85,,9
146,傈林,2022-08-17 11:00,27.3,0,.6,83,,9
146,傈林,2022-08-17 12:00,28.7,,.7,74,,9
146,傈林,2022-08-17 13:00,29.7,,1.7,65,,8
146,傈林,2022-08-17 14:00,29.1,,2.6,73,,8
146,傈林,2022-08-17 15:00,29.9,,3.9,69,,7
146,傈林,2022-08-17 16:00,29.4,,3,66,,2
146,傈林,2022-08-17 17:00,28.3,,4,62,,2
146,傈林,2022-08-17 18:00,26.9,,4,66,,1
146,傈林,2022-08-17 19:00,25.9,,3.3,70,,3
146,傈林,2022-08-17 20:00,25,,3.2,76,,3
146,傈林,2022-08-17 21:00,24.4,,1.4,77,,3
146,傈林,2022-08-17 22:00,24.1,,1.2,79,,7
146,傈林,2022-08-17 23:00,24,,.5,80,,7
146,傈林,2022-08-18 00:00,23.1,,1.1,85,,6
146,傈林,2022-08-18 01:00,22.9,,.8,86,,4
146,傈林,2022-08-18 02:00,21.9,,1.3,90,,2
146,傈林,2022-08-18 03:00,21.7,,1,90,,2
146,傈林,2022-08-18 04:00,21.2,,1.2,91,,1
146,傈林,2022-08-18 05:00,21.1,,.9,91,,3
146,傈林,2022-08-18 06:00,20.9,,1.1,90,,3
146,傈林,2022-08-18 07:00,22.2,,1,85,,4
146,傈林,2022-08-18 08:00,23.9,,1.5,78,,1
146,傈林,2022-08-18 09:00,26.1,,1.2,71,,2
146,傈林,2022-08-18 10:00,27.3,,1.4,66,,5
146,傈林,2022-08-18 11:00,27,,.7,66,,6
146,傈林,2022-08-18 12:00,29.5,,.9,65,,5
146,傈林,2022-08-18 13:00,28.8,,1.2,58,,5
146,傈林,2022-08-18 14:00,30.5,,1.6,52,,5
146,傈林,2022-08-18 15:00,30.1,,3,54,,5
146,傈林,2022-08-18 16:00,29.1,,2.3,60,,7
146,傈林,2022-08-18 17:00,28.7,,3.3,62,,8
146,傈林,2022-08-18 18:00,27.7,,3,63,,8
146,傈林,2022-08-18 19:00,26.8,,1.9,66,,7
146,傈林,2022-08-18 20:00,26.4,,1.4,69,,7
146,傈林,2022-08-18 21:00,26.3,,.3,69,,5
146,傈林,2022-08-18 22:00,25.2,,.7,76,,3
146,傈林,2022-08-18 23:00,24.8,,.8,77,,7
146,傈林,2022-08-19 00:00,23.8,,1.3,82,,5
146,傈林,2022-08-19 01:00,23.3,,1.2,84,,5
146,傈林,2022-08-19 02:00,22.6,,1.5,86,,6
146,傈林,2022-08-19 03:00,22.3,,1.4,87,,2
146,傈林,2022-08-19 04:00,22.1,,1.5,88,,1
146,傈林,2022-08-19 05:00,22.1,,1.5,89,,3
